filename,genre,tempo,spectral_centroid,spectral_flatness,zero_crossing_rate,perc_har_ratio,mfcc_0_mean,mfcc_0_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std
"Nito-Onna, Mangoo - Reason [NCS Release].mp3",house,198.76802884615384,2156.2837967986006,0.019023255,0.07701616316756967,0.0,-140.47982788085938,49.26005554199219,101.15628051757812,30.424610137939453,13.177253723144531,21.163068771362305,20.92407989501953,14.69243049621582,8.969999313354492,11.029306411743164,-0.6617530584335327,13.058511734008789,-2.2404229640960693,10.7516450881958,-2.3033251762390137,13.639989852905273,-3.086170196533203,9.773898124694824,1.087410807609558,8.826390266418457,-6.610554218292236,8.495516777038574,-3.403228759765625,8.929285049438477,-4.85399866104126,9.653655052185059
SAFE WITH ME (SECRETOS) - Jhay Rivas - SoundLoadMate.com.mp3,house,129.19921875,2705.7543987142017,0.028937113,0.10785308932372291,7.910418510437012,-27.4888973236084,58.84053421020508,77.40257263183594,26.473880767822266,7.730137825012207,20.559602737426758,20.206270217895508,15.985816955566406,2.7969298362731934,14.3867826461792,2.798509120941162,14.396151542663574,0.43092086911201477,10.539519309997559,4.912210464477539,10.715912818908691,-9.098692893981934,11.110878944396973,6.415072917938232,7.815219402313232,-5.446792125701904,10.4552001953125,10.316597938537598,7.795373439788818,0.1558772772550583,9.267722129821777
Say My Name (feat. Zyra) (Darby Remix).mp3,house,143.5546875,2477.6357433320495,0.012158228,0.05481977433243034,24.846216201782227,-64.18811798095703,82.60426330566406,63.25896072387695,34.051937103271484,26.467571258544922,33.97676467895508,21.781261444091797,17.347929000854492,12.868109703063965,15.090227127075195,21.47895050048828,14.122978210449219,12.511605262756348,10.41623306274414,13.797146797180176,11.921220779418945,5.568314552307129,9.69802188873291,8.559905052185059,9.77099323272705,-1.4439971446990967,9.70753288269043,6.03303337097168,9.169580459594727,4.185028553009033,8.757430076599121
Sebastian Ingrosso - A New Day (feat. Celine Dion) [Visualizer].mp3,house,178.20581896551724,2301.0053650087957,0.018494323,0.10129492792182662,0.0,-53.86296844482422,32.20130157470703,92.3680191040039,22.550745010375977,-24.837881088256836,15.788411140441895,2.995016574859619,11.197434425354004,-8.516214370727539,10.93295955657959,-2.752678394317627,12.935399055480957,-8.538886070251465,9.068353652954102,-2.6183934211730957,11.796148300170898,-3.8224501609802246,11.149170875549316,5.37319278717041,11.921635627746582,-6.088156223297119,12.577119827270508,-1.7300664186477661,10.044540405273438,-9.579833030700684,7.838240623474121
Smooth Operator (Tiktok Remix).mp3,house,129.19921875,2721.133585409395,0.037481327,0.1094543645994582,16.800403594970703,-83.11407470703125,87.58259582519531,79.4331283569336,46.06136703491211,22.61920738220215,21.509607315063477,22.739269256591797,15.089916229248047,6.885826110839844,13.182143211364746,5.785800457000732,11.522165298461914,6.542209148406982,11.778604507446289,5.796627998352051,9.349130630493164,-5.91123104095459,11.197733879089355,5.726070404052734,12.26198673248291,-2.4109699726104736,10.339764595031738,1.9401745796203613,8.292852401733398,-5.5919599533081055,8.206330299377441
Syn Cole - Need Ya [NCS Release].mp3,house,123.046875,2413.3926477667014,0.03196225,0.08404295363293343,2.507530927658081,-54.677886962890625,75.44430541992188,88.13561248779297,49.30419921875,15.22775650024414,28.211383819580078,23.0570068359375,14.469561576843262,8.058365821838379,12.269914627075195,7.921947002410889,10.45136833190918,-2.828624963760376,10.405668258666992,3.709191083908081,9.77348518371582,-1.6443181037902832,10.936606407165527,2.6921112537384033,9.301889419555664,-1.9333951473236084,9.102853775024414,4.320888042449951,9.916471481323242,-1.2516146898269653,9.295083999633789
Syn Cole - Reflect [NCS Release].mp3,house,129.19921875,2225.4276977378267,0.03403864,0.08023080737229102,0.0,-33.864036560058594,75.28192901611328,96.54818725585938,44.274444580078125,4.951446056365967,19.050874710083008,22.885299682617188,12.624655723571777,-0.00432442594319582,10.138873100280762,11.684688568115234,8.79995346069336,5.861363887786865,8.033693313598633,9.409713745117188,8.632521629333496,1.8766809701919556,8.95796012878418,5.0692830085754395,7.767716884613037,2.1025660037994385,7.570857524871826,6.691547393798828,7.341113567352295,0.7321538925170898,7.0659074783325195
"Venjent, Oktae - Calling For You [NCS Release].mp3",house,129.19921875,2579.863378543059,0.041119743,0.1039158493372678,422.20556640625,-28.697011947631836,70.35885620117188,83.26367950439453,48.363773345947266,7.368915557861328,25.80072784423828,14.95068073272705,16.65325355529785,13.079853057861328,14.086653709411621,16.05271339416504,13.423828125,3.7512168884277344,9.13933277130127,0.6474699378013611,10.504071235656738,0.04054274410009384,8.349884986877441,6.766606330871582,8.183675765991211,1.4604157209396362,9.446258544921875,4.571564197540283,8.731804847717285,0.6379916071891785,6.941549777984619
Zeli - Only The Fallen [NCS Release].mp3,house,143.5546875,1897.2044332662313,0.007048018,0.056712808992840556,0.0,-67.1280746459961,59.521087646484375,100.48876953125,30.901657104492188,14.036320686340332,22.937847137451172,35.05735397338867,14.264444351196289,-0.8720688223838806,12.26738166809082,13.010920524597168,11.614027976989746,12.327768325805664,11.051291465759277,2.66165828704834,9.651785850524902,6.166899681091309,10.325519561767578,14.995990753173828,10.132434844970703,-0.2980932593345642,9.214630126953125,11.04289436340332,9.181562423706055,5.735590934753418,8.661226272583008
07 DVBBS & Borgeous - Tsunami (BARELY ALIVE & SampliFire Remix).wav,dubstep,103.359375,3109.6867062562856,0.068787076,0.17047742719620743,0.1857663094997406,22.529052734375,51.984127044677734,54.72705841064453,33.18386459350586,-23.017580032348633,18.29706573486328,19.764514923095703,14.190815925598145,-1.9791202545166016,10.414759635925293,8.892834663391113,9.639153480529785,-4.408814430236816,9.681052207946777,3.3963816165924072,8.213895797729492,-3.2529666423797607,8.456958770751953,0.2127453088760376,7.169586658477783,-3.5705626010894775,7.178172588348389,5.830684185028076,6.412507057189941,-0.6861161589622498,5.1292243003845215
AlienPark - Invasion.mp3,dubstep,139.6748310810811,2811.9454561447264,0.034845483,0.08151008913022446,0.0,29.28632926940918,69.77583312988281,64.24394989013672,27.839387893676758,-2.4887619018554688,21.994022369384766,25.163427352905273,13.245076179504395,11.666803359985352,12.367938041687012,15.752095222473145,10.927821159362793,4.763538837432861,8.754204750061035,10.190667152404785,8.143630027770996,2.274109125137329,7.797760486602783,11.343545913696289,8.16948413848877,5.2538275718688965,7.480307579040527,8.194454193115234,8.453107833862305,3.2209222316741943,5.97219705581665
Alleycvt & Levity - One For You.mp3,dubstep,151.99908088235293,3026.240648348265,0.03823332,0.10157497157991487,0.0,12.866020202636719,46.54582977294922,57.05653762817383,26.090604782104492,-4.027703285217285,22.21796226501465,25.87580108642578,13.88111400604248,-1.9000741243362427,13.233622550964355,7.78314733505249,12.617889404296875,4.128785133361816,9.493553161621094,12.44805908203125,7.948115348815918,1.9328014850616455,9.616130828857422,9.48825740814209,9.94886302947998,0.6880334615707397,7.83386754989624,5.188294887542725,6.171138763427734,2.719555377960205,6.642279624938965
